# segment file written by condition_segs: version 05/07/22
# some SrTiO3 data from http://mimp.materials.cmu.edu/~gr20/Grain_Boundary_Data_Archive/SrTiO3_1/SrT
# comment: Some SrTiO3 data from the Grain_Boundary_Data_Archive                                               
#   phi1     PHI      phi2     phi1     PHI      phi2        x1         y1         x2         y2 
    4.175    0.724    2.586    2.387    0.720    4.616     41.550     26.590     43.350     22.950
    2.387    0.720    4.616    4.293    0.718    1.604     41.550     26.590     43.950     27.630
    2.766    0.655    3.974    4.622    0.637    1.212     41.850      0.090     41.850      0.430
    2.766    0.655    3.974    2.368    0.659    3.354     41.850      2.170     42.300      2.420
    2.368    0.659    3.354    4.044    0.741    1.520     41.850      2.510     42.300      2.420
    2.766    0.655    3.974    4.044    0.741    1.520     42.300      2.420     43.650      3.550
    5.103    0.215    0.746    4.392    0.393    1.927     42.900     11.090     42.900     11.780
    4.392    0.393    1.927    2.280    0.875    4.676     42.900     11.090     43.650     10.310
    4.392    0.393    1.927    4.639    0.568    1.832     42.900     11.780     44.550     14.980
    4.175    0.724    2.586    3.936    0.695    2.954     42.900     20.960     43.350     21.740
    3.936    0.695    2.954    4.639    0.568    1.832     42.900     20.960     45.450     19.310
    2.280    0.875    4.676    4.783    0.444    1.006     43.050      9.270     43.650     10.310
    4.783    0.444    1.006    5.489    0.426    1.307     43.050      9.270     45.600      7.100
    0.932    0.808    5.744    2.333    0.939    3.960     43.200     42.440     43.350     42.180
    4.175    0.724    2.586    6.111    0.750    0.640     43.350     21.740     43.350     22.950
    6.111    0.750    0.640    3.936    0.695    2.954     43.350     21.740     44.700     21.480
    6.111    0.750    0.640    2.387    0.720    4.616     43.350     22.950     45.600     23.210
    5.489    0.426    1.307    2.766    0.655    3.974     43.650      3.550     44.400      3.460
    4.392    0.393    1.927    4.783    0.444    1.006     43.650     10.310     45.900     10.570
    0.914    0.618    6.124    3.430    0.062    2.379     43.800     40.880     44.400     40.880
    0.932    0.808    5.744    3.430    0.062    2.379     43.800     40.880     43.800     41.920
    2.387    0.720    4.616    2.046    0.635    4.885     43.950     27.630     45.600     26.850
    2.387    0.720    4.616    2.046    0.635    4.885     45.600     26.850     46.050     24.850
    2.046    0.635    4.885    4.293    0.718    1.604     43.950     27.630     45.300     29.790
    2.766    0.655    3.974    1.385    0.671    5.008     44.400      3.460     46.650      1.470
    1.385    0.671    5.008    5.489    0.426    1.307     44.400      3.460     44.850      4.240
    0.914    0.618    6.124    4.697    0.364    2.115     44.400     40.880     45.150     32.300
    4.697    0.364    2.115    3.430    0.062    2.379     44.400     40.880     45.750     42.180
    4.639    0.568    1.832    1.247    0.197    5.407     44.550     14.980     44.550     16.190
    4.639    0.568    1.832    1.247    0.197    5.407     44.550     16.190     45.900     17.320
    1.247    0.197    5.407    4.392    0.393    1.927     44.550     14.980     46.800     13.860
    4.293    0.718    1.604    5.642    0.576    1.206     44.550     31.780     45.300     29.790
    5.642    0.576    1.206    0.914    0.618    6.124     44.550     31.780     45.150     32.300
    6.111    0.750    0.640    0.162    0.433    6.022     44.700     21.480     45.600     23.210
    0.162    0.433    6.022    3.936    0.695    2.954     44.700     21.480     45.900     20.610
    1.385    0.671    5.008    0.915    0.691    5.683     44.850      4.240     46.200      4.500
    0.915    0.691    5.683    5.489    0.426    1.307     44.850      4.240     44.400      5.540
    0.915    0.691    5.683    5.489    0.426    1.307     44.400      5.540     45.600      7.100
    5.642    0.576    1.206    4.697    0.364    2.115     45.150     32.300     45.450     31.780
    5.642    0.576    1.206    2.046    0.635    4.885     45.300     29.790     46.200     29.270
    4.639    0.568    1.832    4.461    0.811    2.268     45.450     19.310     45.900     17.320
    4.461    0.811    2.268    3.936    0.695    2.954     45.450     19.310     45.750     19.660
    5.642    0.576    1.206    3.283    0.580    3.406     45.450     31.780     45.900     31.520
    3.283    0.580    3.406    4.697    0.364    2.115     45.450     31.780     46.350     31.610
    0.915    0.691    5.683    4.783    0.444    1.006     45.600      7.100     46.200      6.580
    0.162    0.433    6.022    2.387    0.720    4.616     45.600     23.210     46.050     24.850
    3.936    0.695    2.954    5.423    0.668    0.250     45.750     19.660     45.900     20.610
    5.423    0.668    0.250    4.461    0.811    2.268     45.750     19.660     46.800     19.400
    4.392    0.393    1.927    3.797    0.300    2.983     45.900     10.570     46.950     11.340
    3.797    0.300    2.983    4.783    0.444    1.006     45.900     10.570     47.550      8.400
    4.461    0.811    2.268    1.247    0.197    5.407     45.900     17.320     47.850     17.580
    5.423    0.668    0.250    0.162    0.433    6.022     45.900     20.610     46.800     20.090
    5.642    0.576    1.206    3.420    0.541    3.224     45.900     31.520     46.650     30.740
    3.420    0.541    3.224    3.283    0.580    3.406     45.900     31.520     46.350     31.610
    3.430    0.062    2.379    0.199    0.739    0.290     45.900     42.260     45.900     42.440
    2.688    0.798    3.819    2.766    0.655    3.974     46.050      0.090     46.650      1.470
    2.046    0.635    4.885    0.162    0.433    6.022     46.050     24.850     46.800     24.600
    4.697    0.364    2.115    0.199    0.739    0.290     46.050     42.180     46.200     42.260
    1.385    0.671    5.008    6.168    0.346    0.790     46.200      4.500     47.700      3.460
    6.168    0.346    0.790    0.915    0.691    5.683     46.200      4.500     46.650      6.320
    0.915    0.691    5.683    2.004    0.568    4.557     46.200      6.580     46.650      6.320
    2.004    0.568    4.557    4.783    0.444    1.006     46.200      6.580     47.550      8.400
    5.642    0.576    1.206    1.766    0.261    4.426     46.200     29.270     46.650     30.740
    1.766    0.261    4.426    2.046    0.635    4.885     46.200     29.270     46.200     27.710
    1.766    0.261    4.426    2.046    0.635    4.885     46.200     27.710     48.600     25.630
    0.199    0.739    0.290    4.952    0.500    1.877     46.200     42.260     46.350     42.520
    4.697    0.364    2.115    4.952    0.500    1.877     46.200     42.260     46.800     42.440
    0.199    0.739    0.290    1.390    0.395    4.657     46.200     42.780     46.350     42.700
    4.697    0.364    2.115    3.420    0.541    3.224     46.350     31.610     46.800     31.520
    1.385    0.671    5.008    2.688    0.798    3.819     46.650      1.470     47.400      1.390
    6.168    0.346    0.790    2.004    0.568    4.557     46.650      6.320     48.600      6.410
    1.766    0.261    4.426    3.420    0.541    3.224     46.650     30.740     46.800     31.520
    4.392    0.393    1.927    3.399    0.226    2.264     46.800     13.860     46.200     13.160
    4.392    0.393    1.927    3.399    0.226    2.264     46.200     13.160     46.950     11.340
    3.399    0.226    2.264    1.247    0.197    5.407     46.800     13.860     47.550     14.980
    3.399    0.226    2.264    1.247    0.197    5.407     47.550     14.980     48.600     14.900
    5.423    0.668    0.250    3.130    0.598    3.467     46.800     19.400     46.800     20.090
    3.130    0.598    3.467    4.461    0.811    2.268     46.800     19.400     47.400     19.050
    3.130    0.598    3.467    0.162    0.433    6.022     46.800     20.090     47.400     20.610
    2.046    0.635    4.885    5.575    0.380    0.605     46.800     24.600     48.600     25.110
    5.575    0.380    0.605    0.162    0.433    6.022     46.800     24.600     48.900     23.040
    1.766    0.261    4.426    4.697    0.364    2.115     46.800     31.520     52.800     35.510
    3.399    0.226    2.264    3.797    0.300    2.983     46.950     11.340     49.350     11.520
    4.461    0.811    2.268    0.311    0.587    0.144     47.400     19.050     47.850     17.580
    0.311    0.587    0.144    3.130    0.598    3.467     47.400     19.050     47.850     19.140
    3.130    0.598    3.467    4.741    0.264    1.211     47.400     20.610     47.850     19.140
    4.741    0.264    1.211    0.162    0.433    6.022     47.400     20.610     48.900     22.520
    3.728    0.860    2.884    4.697    0.364    2.115     47.400     42.260     48.750     41.140
    3.728    0.860    2.884    4.697    0.364    2.115     48.750     41.140     51.600     40.880
    1.385    0.671    5.008    5.116    0.201    0.828     47.550      1.470     47.700      3.460
    2.004    0.568    4.557    3.797    0.300    2.983     47.550      8.400     48.900      9.010
    5.116    0.201    0.828    2.688    0.798    3.819     47.700      1.210     47.850      1.130
    5.116    0.201    0.828    6.168    0.346    0.790     47.700      3.460     49.800      6.060
    0.311    0.587    0.144    1.247    0.197    5.407     47.850     17.580     48.600     17.320
    4.741    0.264    1.211    0.311    0.587    0.144     47.850     19.140     49.050     18.270
    4.741    0.264    1.211    0.311    0.587    0.144     49.050     18.270     48.600     17.320
    2.004    0.568    4.557    2.747    0.972    3.342     48.600      6.410     48.900      7.970
    2.747    0.972    3.342    6.168    0.346    0.790     48.600      6.410     49.800      6.060
    3.399    0.226    2.264    1.234    0.401    4.991     48.600     14.900     49.500     13.860
    1.234    0.401    4.991    1.247    0.197    5.407     48.600     14.900     48.900     16.280
    4.741    0.264    1.211    1.247    0.197    5.407     48.600     17.320     48.900     16.280
    2.046    0.635    4.885    1.844    0.403    4.319     48.600     25.110     48.600     25.630
    1.844    0.403    4.319    5.575    0.380    0.605     48.600     25.110     49.500     24.770
    1.766    0.261    4.426    1.844    0.403    4.319     48.600     25.630     50.550     25.550
    2.827    0.544    2.783    2.004    0.568    4.557     48.900      7.970     48.900      9.010
    2.827    0.544    2.783    2.747    0.972    3.342     48.900      7.970     50.400      7.450
    3.797    0.300    2.983    2.827    0.544    2.783     48.900      9.010     49.500      9.530
    4.741    0.264    1.211    1.234    0.401    4.991     48.900     16.280     51.450     17.060
    4.741    0.264    1.211    1.234    0.401    4.991     51.450     17.060     52.650     16.190
    0.162    0.433    6.022    2.468    0.936    4.293     48.900     22.520     48.900     23.040
    2.468    0.936    4.293    4.741    0.264    1.211     48.900     22.520     49.950     22.430
    2.468    0.936    4.293    4.741    0.264    1.211     49.950     22.430     52.650     19.310
    5.575    0.380    0.605    2.468    0.936    4.293     48.900     23.040     49.500     24.770
    3.797    0.300    2.983    5.172    0.677    1.164     49.350     11.520     49.500      9.530
    5.172    0.677    1.164    3.399    0.226    2.264     49.350     11.520     49.500     11.780
    5.172    0.677    1.164    2.827    0.544    2.783     49.500      9.530     50.400     10.050
    5.172    0.677    1.164    4.679    0.452    2.240     49.500     11.780     50.100     12.120
    3.399    0.226    2.264    4.679    0.452    2.240     49.500     11.780     49.500     13.860
